MSN,YYYYMM,Description,Unit,Category,Pred
CLEIEUS,199602,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.446
CLEIEUS,199603,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.362
CLEIEUS,199604,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,124.885
CLEIEUS,199605,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.014
CLEIEUS,199606,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.23
CLEIEUS,199607,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.939
CLEIEUS,199608,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,162.998
CLEIEUS,199609,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,144.095
CLEIEUS,199610,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,143.399
CLEIEUS,199611,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.318
CLEIEUS,199612,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.809
CLEIEUS,199613,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1752.41
CLEIEUS,199701,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,162.245
CLEIEUS,199702,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.873
CLEIEUS,199703,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.495
CLEIEUS,199704,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,130.325
CLEIEUS,199705,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,136.525
CLEIEUS,199706,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.624
CLEIEUS,199707,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.108
CLEIEUS,199708,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,164.925
CLEIEUS,199709,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.353
CLEIEUS,199710,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.153
CLEIEUS,199711,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,146.425
CLEIEUS,199712,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.993
CLEIEUS,199713,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1797.045
CLEIEUS,199801,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.602
CLEIEUS,199802,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.682
CLEIEUS,199803,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,144.143
CLEIEUS,199804,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,133.418
CLEIEUS,199805,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,146.249
CLEIEUS,199806,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,158.591
CLEIEUS,199807,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,174.995
CLEIEUS,199808,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,174.745
CLEIEUS,199809,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.709
CLEIEUS,199810,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.334
CLEIEUS,199811,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,139.397
CLEIEUS,199812,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,154.318
CLEIEUS,199813,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1828.184
CLEIEUS,199901,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,161.387
CLEIEUS,199902,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.081
CLEIEUS,199903,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,145.169
CLEIEUS,199904,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,137.504
CLEIEUS,199905,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,144.891
CLEIEUS,199906,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,157.377
CLEIEUS,199907,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,179.42
CLEIEUS,199908,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,173.707
CLEIEUS,199909,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,154.874
CLEIEUS,199910,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.523
CLEIEUS,199911,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,142.095
CLEIEUS,199912,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,154.387
CLEIEUS,199913,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1836.415
CLEIEUS,200001,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,172.903
CLEIEUS,200002,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.75
CLEIEUS,200003,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.347
CLEIEUS,200004,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,137.295
CLEIEUS,200005,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,151.232
CLEIEUS,200006,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,165.771
CLEIEUS,200007,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,172.816
CLEIEUS,200008,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,179.476
CLEIEUS,200009,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,158.627
CLEIEUS,200010,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.631
CLEIEUS,200011,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.015
CLEIEUS,200012,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.514
CLEIEUS,200013,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1927.376
CLEIEUS,200101,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,171.379
CLEIEUS,200102,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,146.187
CLEIEUS,200103,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,151.068
CLEIEUS,200104,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,136.46
CLEIEUS,200105,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,148.784
CLEIEUS,200106,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.457
CLEIEUS,200107,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,176.898
CLEIEUS,200108,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,180.673
CLEIEUS,200109,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,153.202
CLEIEUS,200110,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,146.64
CLEIEUS,200111,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,142.367
CLEIEUS,200112,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.713
CLEIEUS,200113,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1869.826
CLEIEUS,200201,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.356
CLEIEUS,200202,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,139.482
CLEIEUS,200203,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,146.594
CLEIEUS,200204,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.353
CLEIEUS,200205,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.956
CLEIEUS,200206,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,161.561
CLEIEUS,200207,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,179.351
CLEIEUS,200208,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,177.391
CLEIEUS,200209,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,162.681
CLEIEUS,200210,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.051
CLEIEUS,200211,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,153.318
CLEIEUS,200212,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,167.785
CLEIEUS,200213,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1889.879
CLEIEUS,200301,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,175.518
CLEIEUS,200302,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.63
CLEIEUS,200303,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,150.919
CLEIEUS,200304,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.322
CLEIEUS,200305,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.491
CLEIEUS,200306,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.056
CLEIEUS,200307,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,178.656
CLEIEUS,200308,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,181.673
CLEIEUS,200309,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,161.942
CLEIEUS,200310,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.337
CLEIEUS,200311,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.001
CLEIEUS,200312,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,172.427
CLEIEUS,200313,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1930.971
CLEIEUS,200401,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,175.35
CLEIEUS,200402,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,157.548
CLEIEUS,200403,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,149.42
CLEIEUS,200404,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.155
CLEIEUS,200405,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,153.824
CLEIEUS,200406,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,164.022
CLEIEUS,200407,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,178.541
CLEIEUS,200408,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,175.913
CLEIEUS,200409,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,163.182
CLEIEUS,200410,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.596
CLEIEUS,200411,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.598
CLEIEUS,200412,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,174.92
CLEIEUS,200413,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1943.069
CLEIEUS,200501,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,175.514
CLEIEUS,200502,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,153.555
CLEIEUS,200503,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.857
CLEIEUS,200504,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,140.548
CLEIEUS,200505,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,151.645
CLEIEUS,200506,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,171.133
CLEIEUS,200507,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,184.087
CLEIEUS,200508,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,186.022
CLEIEUS,200509,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.222
CLEIEUS,200510,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.682
CLEIEUS,200511,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.899
CLEIEUS,200512,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,175.664
CLEIEUS,200513,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1983.829
CLEIEUS,200601,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,166.165
CLEIEUS,200602,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,154.226
CLEIEUS,200603,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.997
CLEIEUS,200604,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.082
CLEIEUS,200605,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,153.221
CLEIEUS,200606,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,166.169
CLEIEUS,200607,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,184.807
CLEIEUS,200608,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,186.844
CLEIEUS,200609,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.475
CLEIEUS,200610,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.328
CLEIEUS,200611,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.604
CLEIEUS,200612,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,170.779
CLEIEUS,200613,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1953.699
CLEIEUS,200701,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,174.337
CLEIEUS,200702,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.772
CLEIEUS,200703,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.545
CLEIEUS,200704,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,144.038
CLEIEUS,200705,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,154.284
CLEIEUS,200706,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,170.559
CLEIEUS,200707,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,183.582
CLEIEUS,200708,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,188.407
CLEIEUS,200709,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,167.18
CLEIEUS,200710,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,159.36
CLEIEUS,200711,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.666
CLEIEUS,200712,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,173.557
CLEIEUS,200713,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1987.288
CLEIEUS,200801,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,177.865
CLEIEUS,200802,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,163.114
CLEIEUS,200803,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,156.693
CLEIEUS,200804,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,144.524
CLEIEUS,200805,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.626
CLEIEUS,200806,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,168.239
CLEIEUS,200807,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,184.592
CLEIEUS,200808,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,179.993
CLEIEUS,200809,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,160.76
CLEIEUS,200810,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,150.605
CLEIEUS,200811,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,152.302
CLEIEUS,200812,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,168.073
CLEIEUS,200813,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1959.387
CLEIEUS,200901,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.01
CLEIEUS,200902,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.457
CLEIEUS,200903,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,134.157
CLEIEUS,200904,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,125.161
CLEIEUS,200905,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,131.317
CLEIEUS,200906,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,147.22
CLEIEUS,200907,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,157.083
CLEIEUS,200908,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,161.543
CLEIEUS,200909,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,137.175
CLEIEUS,200910,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,138.952
CLEIEUS,200911,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,136.236
CLEIEUS,200912,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,164.564
CLEIEUS,200913,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1740.874
CLEIEUS,201001,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.541
CLEIEUS,201002,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,149.732
CLEIEUS,201003,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,142.659
CLEIEUS,201004,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,125.288
CLEIEUS,201005,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,141.697
CLEIEUS,201006,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,163.128
CLEIEUS,201007,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,177.165
CLEIEUS,201008,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,176.655
CLEIEUS,201009,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,148.406
CLEIEUS,201010,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,132.129
CLEIEUS,201011,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.919
CLEIEUS,201012,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,165.3
CLEIEUS,201013,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1827.618
CLEIEUS,201101,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,166.309
CLEIEUS,201102,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.738
CLEIEUS,201103,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,133.862
CLEIEUS,201104,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,123.65
CLEIEUS,201105,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.488
CLEIEUS,201106,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,155.016
CLEIEUS,201107,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,173.728
CLEIEUS,201108,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,169.987
CLEIEUS,201109,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,141.456
CLEIEUS,201110,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,128.32
CLEIEUS,201111,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,123.628
CLEIEUS,201112,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,135.527
CLEIEUS,201113,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,1722.711
CLEIEUS,201201,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,129.542
CLEIEUS,201202,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,115.247
CLEIEUS,201203,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,105.084
CLEIEUS,201204,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,94.674
CLEIEUS,201205,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,114.96
CLEIEUS,201206,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,131.167
CLEIEUS,201207,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,158.331
CLEIEUS,201208,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,151.36
CLEIEUS,201209,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,127.184
CLEIEUS,201210,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,121.741
CLEIEUS,201211,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,127.974
CLEIEUS,201212,Coal Electric Power Sector CO2 Emissions,Million Metric Tons,1,133.974
